country,date,proportion_alpha,proportion_delta,proportion_original
Hungary,2022-06-18,3.83848508533902e-12,0.999999999996161,0
Hungary,2022-06-19,3.55160345577588e-12,0.999999999996448,0
Hungary,2022-06-20,3.28626015289046e-12,0.999999999996714,0
Hungary,2022-06-21,3.04067881984338e-12,0.999999999996959,0
Hungary,2022-06-22,2.81352718900507e-12,0.999999999997186,0
Hungary,2022-06-23,2.60325094814107e-12,0.999999999997397,0
Hungary,2022-06-24,2.40873987422674e-12,0.999999999997591,0
Hungary,2022-06-25,2.22866169963254e-12,0.999999999997771,0
Hungary,2022-06-26,2.06212824593877e-12,0.999999999997938,0
Hungary,2022-06-27,1.90802929012079e-12,0.999999999998092,0
Hungary,2022-06-28,1.76547665375892e-12,0.999999999998234,0
Hungary,2022-06-29,1.63358215843346e-12,0.999999999998366,0
Hungary,2022-06-30,1.51145762572469e-12,0.999999999998488,0
Hungary,2022-07-01,1.39843692181785e-12,0.999999999998602,0
Hungary,2022-07-02,1.29407595750308e-12,0.999999999998706,0
Hungary,2022-07-03,1.19726450975577e-12,0.999999999998803,0
Hungary,2022-07-04,1.10778053397098e-12,0.999999999998892,0
Hungary,2022-07-05,1.02495789633394e-12,0.999999999998975,0
Hungary,2022-07-06,9.48352507634809e-13,0.999999999999052,0
Hungary,2022-07-07,8.77520278663724e-13,0.999999999999122,0
Hungary,2022-07-08,8.1201712021084e-13,0.999999999999188,0
Hungary,2022-07-09,7.51176898461381e-13,0.999999999999249,0
Hungary,2022-07-10,6.95221658020273e-13,0.999999999999305,0
Hungary,2022-07-11,6.43263220467816e-13,0.999999999999357,0
Hungary,2022-07-12,5.95079541199084e-13,0.999999999999405,0
Hungary,2022-07-13,5.50670620214078e-13,0.999999999999449,0
Hungary,2022-07-14,5.09592368302947e-13,0.99999999999949,0
Hungary,2022-07-15,4.71400696255842e-13,0.999999999999529,0
Hungary,2022-07-16,4.36095604072762e-13,0.999999999999564,0
Hungary,2022-07-17,4.03677091753707e-13,0.999999999999596,0
Hungary,2022-07-18,3.73479025483903e-13,0.999999999999627,0
Hungary,2022-07-19,3.45501405263349e-13,0.999999999999654,0
Hungary,2022-07-20,3.19744231092045e-13,0.99999999999968,0
Hungary,2022-07-21,2.95763413760142e-13,0.999999999999704,0
Hungary,2022-07-22,2.73780997872564e-13,0.999999999999726,0
Hungary,2022-07-23,2.53352894219461e-13,0.999999999999747,0
Hungary,2022-07-24,2.34257058195908e-13,0.999999999999766,0
Hungary,2022-07-25,2.16715534406831e-13,0.999999999999783,0
Hungary,2022-07-26,2.00506278247303e-13,0.999999999999799,0
Hungary,2022-07-27,1.85629289717326e-13,0.999999999999814,0
Hungary,2022-07-28,1.71640479607049e-13,0.999999999999828,0
Hungary,2022-07-29,1.58983937126322e-13,0.999999999999841,0
Hungary,2022-07-30,1.46993528460371e-13,0.999999999999853,0
Hungary,2022-07-31,1.36113342819044e-13,0.999999999999864,0
Hungary,2022-08-01,1.25899290992493e-13,0.999999999999874,0
Hungary,2022-08-02,1.16573417585641e-13,0.999999999999883,0
Hungary,2022-08-03,1.0769163338864e-13,0.999999999999892,0
Hungary,2022-08-04,9.96980276113391e-14,0.9999999999999,0
Hungary,2022-08-05,9.2370555648813e-14,0.999999999999908,0
Hungary,2022-08-06,8.5265128291212e-14,0.999999999999915,0
Hungary,2022-08-07,7.90478793533112e-14,0.999999999999921,0
Hungary,2022-08-08,7.30526750203353e-14,0.999999999999927,0
Hungary,2022-08-09,6.77236045021346e-14,0.999999999999932,0
Hungary,2022-08-10,6.26165785888588e-14,0.999999999999937,0
Hungary,2022-08-11,5.79536418854332e-14,0.999999999999942,0
Hungary,2022-08-12,5.35127497869326e-14,0.999999999999947,0
Hungary,2022-08-13,4.9515946898282e-14,0.99999999999995,0
Hungary,2022-08-14,4.59632332194815e-14,0.999999999999954,0
Hungary,2022-08-15,4.2410519540681e-14,0.999999999999958,0
Hungary,2022-08-16,3.93018950717305e-14,0.999999999999961,0
Hungary,2022-08-17,3.64153152077051e-14,0.999999999999964,0
Hungary,2022-08-18,3.35287353436797e-14,0.999999999999966,0
Hungary,2022-08-19,3.10862446895044e-14,0.999999999999969,0
Hungary,2022-08-20,2.88657986402541e-14,0.999999999999971,0
Hungary,2022-08-21,2.66453525910038e-14,0.999999999999973,0
Hungary,2022-08-22,2.46469511466785e-14,0.999999999999975,0
Hungary,2022-08-23,2.28705943072782e-14,0.999999999999977,0
Hungary,2022-08-24,2.1094237467878e-14,0.999999999999979,0
Hungary,2022-08-25,1.95399252334028e-14,0.99999999999998,0
Hungary,2022-08-26,1.79856129989275e-14,0.999999999999982,0
Hungary,2022-08-27,1.66533453693773e-14,0.999999999999983,0
Hungary,2022-08-28,1.55431223447522e-14,0.999999999999984,0
Hungary,2022-08-29,1.4210854715202e-14,0.999999999999986,0
Hungary,2022-08-30,1.33226762955019e-14,0.999999999999987,0
Hungary,2022-08-31,1.22124532708767e-14,0.999999999999988,0
Hungary,2022-09-01,1.13242748511766e-14,0.999999999999989,0
Hungary,2022-09-02,1.04360964314765e-14,0.99999999999999,0
Hungary,2022-09-03,9.76996261670138e-15,0.99999999999999,0
Hungary,2022-09-04,8.88178419700125e-15,0.999999999999991,0
Hungary,2022-09-05,8.21565038222616e-15,0.999999999999992,0
Hungary,2022-09-06,7.7715611723761e-15,0.999999999999992,0
Hungary,2022-09-07,7.105427357601e-15,0.999999999999993,0
Hungary,2022-09-08,6.66133814775094e-15,0.999999999999993,0
Hungary,2022-09-09,5.99520433297585e-15,0.999999999999994,0
Hungary,2022-09-10,5.55111512312578e-15,0.999999999999994,0
Hungary,2022-09-11,5.10702591327572e-15,0.999999999999995,0
Hungary,2022-09-12,4.88498130835069e-15,0.999999999999995,0
Hungary,2022-09-13,4.44089209850063e-15,0.999999999999996,0
Hungary,2022-09-14,4.2188474935756e-15,0.999999999999996,0
Hungary,2022-09-15,3.77475828372553e-15,0.999999999999996,0
Hungary,2022-09-16,3.5527136788005e-15,0.999999999999996,0
Hungary,2022-09-17,3.33066907387547e-15,0.999999999999997,0
Hungary,2022-09-18,3.10862446895044e-15,0.999999999999997,0
Hungary,2022-09-19,2.88657986402541e-15,0.999999999999997,0
Hungary,2022-09-20,2.66453525910038e-15,0.999999999999997,0
Hungary,2022-09-21,2.44249065417534e-15,0.999999999999998,0
Hungary,2022-09-22,2.22044604925031e-15,0.999999999999998,0
Hungary,2022-09-23,1.99840144432528e-15,0.999999999999998,0
Hungary,2022-09-24,1.99840144432528e-15,0.999999999999998,0
Hungary,2022-09-25,1.77635683940025e-15,0.999999999999998,0
Hungary,2022-09-26,1.55431223447522e-15,0.999999999999998,0
Hungary,2022-09-27,1.55431223447522e-15,0.999999999999998,0
Hungary,2022-09-28,1.33226762955019e-15,0.999999999999999,0
Hungary,2022-09-29,1.33226762955019e-15,0.999999999999999,0
Hungary,2022-09-30,1.11022302462516e-15,1,0
Hungary,2022-10-01,1.11022302462516e-15,1,0
Hungary,2022-10-02,1.11022302462516e-15,1,0
Hungary,2022-10-03,8.88178419700125e-16,1,0
Hungary,2022-10-04,8.88178419700125e-16,1,0
Hungary,2022-10-05,8.88178419700125e-16,1,0
Hungary,2022-10-06,6.66133814775094e-16,1,0
Hungary,2022-10-07,6.66133814775094e-16,1,0
Hungary,2022-10-08,6.66133814775094e-16,1,0
Hungary,2022-10-09,6.66133814775094e-16,1,0
Hungary,2022-10-10,4.44089209850063e-16,1,0
Hungary,2022-10-11,4.44089209850063e-16,1,0
Hungary,2022-10-12,4.44089209850063e-16,1,0
Hungary,2022-10-13,4.44089209850063e-16,1,0
Hungary,2022-10-14,4.44089209850063e-16,1,0
Hungary,2022-10-15,4.44089209850063e-16,1,0
Hungary,2022-10-16,4.44089209850063e-16,1,0
Hungary,2022-10-17,2.22044604925031e-16,1,0
Hungary,2022-10-18,2.22044604925031e-16,1,0
Hungary,2022-10-19,2.22044604925031e-16,1,0
Hungary,2022-10-20,2.22044604925031e-16,1,0
Hungary,2022-10-21,2.22044604925031e-16,1,0
Hungary,2022-10-22,2.22044604925031e-16,1,0
Hungary,2022-10-23,2.22044604925031e-16,1,0
Hungary,2022-10-24,2.22044604925031e-16,1,0
Hungary,2022-10-25,2.22044604925031e-16,1,0
Hungary,2022-10-26,2.22044604925031e-16,1,0
Hungary,2022-10-27,2.22044604925031e-16,1,0
Hungary,2022-10-28,2.22044604925031e-16,1,0
Hungary,2022-10-29,2.22044604925031e-16,1,0
Hungary,2022-10-30,2.22044604925031e-16,1,0
Hungary,2022-10-31,0,1,0
Hungary,2022-11-01,0,1,0
Hungary,2022-11-02,0,1,0
Hungary,2022-11-03,0,1,0
Hungary,2022-11-04,0,1,0
Hungary,2022-11-05,0,1,0
Hungary,2022-11-06,0,1,0
Hungary,2022-11-07,0,1,0
Hungary,2022-11-08,0,1,0
Hungary,2022-11-09,0,1,0
Hungary,2022-11-10,0,1,0
Hungary,2022-11-11,0,1,0
Hungary,2022-11-12,0,1,0
Hungary,2022-11-13,0,1,0
Hungary,2022-11-14,0,1,0
Hungary,2022-11-15,0,1,0
Hungary,2022-11-16,0,1,0
Hungary,2022-11-17,0,1,0
Hungary,2022-11-18,0,1,0
Hungary,2022-11-19,0,1,0
Hungary,2022-11-20,0,1,0
Hungary,2022-11-21,0,1,0
Hungary,2022-11-22,0,1,0
Hungary,2022-11-23,0,1,0
Hungary,2022-11-24,0,1,0
Hungary,2022-11-25,0,1,0
Hungary,2022-11-26,0,1,0
Hungary,2022-11-27,0,1,0
Hungary,2022-11-28,0,1,0
Hungary,2022-11-29,0,1,0
Hungary,2022-11-30,0,1,0
Hungary,2022-12-01,0,1,0
Hungary,2022-12-02,0,1,0
Hungary,2022-12-03,0,1,0
Hungary,2022-12-04,0,1,0
Hungary,2022-12-05,0,1,0
Hungary,2022-12-06,0,1,0
Hungary,2022-12-07,0,1,0
Hungary,2022-12-08,0,1,0
Hungary,2022-12-09,0,1,0
Hungary,2022-12-10,0,1,0
Hungary,2022-12-11,0,1,0
Hungary,2022-12-12,0,1,0
Hungary,2022-12-13,0,1,0
Hungary,2022-12-14,0,1,0
Hungary,2022-12-15,0,1,0
Hungary,2022-12-16,0,1,0
Hungary,2022-12-17,0,1,0
Hungary,2022-12-18,0,1,0
Hungary,2022-12-19,0,1,0
Hungary,2022-12-20,0,1,0
Hungary,2022-12-21,0,1,0
Hungary,2022-12-22,0,1,0
Hungary,2022-12-23,0,1,0
Hungary,2022-12-24,0,1,0
Hungary,2022-12-25,0,1,0
Hungary,2022-12-26,0,1,0
Hungary,2022-12-27,0,1,0
Hungary,2022-12-28,0,1,0
Hungary,2022-12-29,0,1,0
Hungary,2022-12-30,0,1,0
Hungary,2022-12-31,0,1,0
Hungary,2023-01-01,0,1,0
Hungary,2023-01-02,0,1,0
Hungary,2023-01-03,0,1,0
Hungary,2023-01-04,0,1,0
Hungary,2023-01-05,0,1,0
Hungary,2023-01-06,0,1,0
Hungary,2023-01-07,0,1,0
Hungary,2023-01-08,0,1,0
Hungary,2023-01-09,0,1,0
Hungary,2023-01-10,0,1,0
Hungary,2023-01-11,0,1,0
Hungary,2023-01-12,0,1,0
Hungary,2023-01-13,0,1,0
Hungary,2023-01-14,0,1,0
Hungary,2023-01-15,0,1,0
Hungary,2023-01-16,0,1,0
Hungary,2023-01-17,0,1,0
Hungary,2023-01-18,0,1,0
Hungary,2023-01-19,0,1,0
Hungary,2023-01-20,0,1,0
Hungary,2023-01-21,0,1,0
Hungary,2023-01-22,0,1,0
Hungary,2023-01-23,0,1,0
Hungary,2023-01-24,0,1,0
Hungary,2023-01-25,0,1,0
Hungary,2023-01-26,0,1,0
Hungary,2023-01-27,0,1,0
Hungary,2023-01-28,0,1,0
Hungary,2023-01-29,0,1,0
Hungary,2023-01-30,0,1,0
Hungary,2023-01-31,0,1,0
Hungary,2023-02-01,0,1,0
Hungary,2023-02-02,0,1,0
Hungary,2023-02-03,0,1,0
Hungary,2023-02-04,0,1,0
Hungary,2023-02-05,0,1,0
Hungary,2023-02-06,0,1,0
Hungary,2023-02-07,0,1,0
Hungary,2023-02-08,0,1,0
Hungary,2023-02-09,0,1,0
Hungary,2023-02-10,0,1,0
Hungary,2023-02-11,0,1,0
Hungary,2023-02-12,0,1,0
Hungary,2023-02-13,0,1,0
Hungary,2023-02-14,0,1,0
Hungary,2023-02-15,0,1,0
Hungary,2023-02-16,0,1,0
Hungary,2023-02-17,0,1,0
Hungary,2023-02-18,0,1,0
Hungary,2023-02-19,0,1,0
Hungary,2023-02-20,0,1,0
Hungary,2023-02-21,0,1,0
Hungary,2023-02-22,0,1,0
Hungary,2023-02-23,0,1,0
Hungary,2023-02-24,0,1,0
Hungary,2023-02-25,0,1,0
Hungary,2023-02-26,0,1,0
Hungary,2023-02-27,0,1,0
Hungary,2023-02-28,0,1,0
Hungary,2023-03-01,0,1,0
Hungary,2023-03-02,0,1,0
Hungary,2023-03-03,0,1,0
Hungary,2023-03-04,0,1,0
Hungary,2023-03-05,0,1,0
Hungary,2023-03-06,0,1,0
Hungary,2023-03-07,0,1,0
Hungary,2023-03-08,0,1,0
Hungary,2023-03-09,0,1,0
Hungary,2023-03-10,0,1,0
Hungary,2023-03-11,0,1,0
Hungary,2023-03-12,0,1,0
Hungary,2023-03-13,0,1,0
Hungary,2023-03-14,0,1,0
Hungary,2023-03-15,0,1,0
Hungary,2023-03-16,0,1,0
Hungary,2023-03-17,0,1,0
Hungary,2023-03-18,0,1,0
Hungary,2023-03-19,0,1,0
Hungary,2023-03-20,0,1,0
Hungary,2023-03-21,0,1,0
Hungary,2023-03-22,0,1,0
Hungary,2023-03-23,0,1,0
Hungary,2023-03-24,0,1,0
Hungary,2023-03-25,0,1,0
Hungary,2023-03-26,0,1,0
Hungary,2023-03-27,0,1,0
Hungary,2023-03-28,0,1,0
Hungary,2023-03-29,0,1,0
Hungary,2023-03-30,0,1,0
Hungary,2023-03-31,0,1,0
Hungary,2023-04-01,0,1,0
Hungary,2023-04-02,0,1,0
Hungary,2023-04-03,0,1,0
Hungary,2023-04-04,0,1,0
Hungary,2023-04-05,0,1,0
Hungary,2023-04-06,0,1,0
Hungary,2023-04-07,0,1,0
Hungary,2023-04-08,0,1,0
Hungary,2023-04-09,0,1,0
Hungary,2023-04-10,0,1,0
Hungary,2023-04-11,0,1,0
Hungary,2023-04-12,0,1,0
Hungary,2023-04-13,0,1,0
Hungary,2023-04-14,0,1,0
Hungary,2023-04-15,0,1,0
Hungary,2023-04-16,0,1,0
Hungary,2023-04-17,0,1,0
Hungary,2023-04-18,0,1,0
Hungary,2023-04-19,0,1,0
Slovenia,2020-01-01,0,0,1
Slovenia,2020-01-02,0,0,1
Slovenia,2020-01-03,0,0,1
Slovenia,2020-01-04,0,0,1
Slovenia,2020-01-05,0,0,1
Slovenia,2020-01-06,0,0,1
Slovenia,2020-01-07,0,0,1
Slovenia,2020-01-08,0,0,1
Slovenia,2020-01-09,0,0,1
Slovenia,2020-01-10,0,0,1
Slovenia,2020-01-11,0,0,1
Slovenia,2020-01-12,0,0,1
Slovenia,2020-01-13,0,0,1
Slovenia,2020-01-14,0,0,1
Slovenia,2020-01-15,0,0,1
Slovenia,2020-01-16,0,0,1
Slovenia,2020-01-17,0,0,1
Slovenia,2020-01-18,0,0,1
Slovenia,2020-01-19,0,0,1
Slovenia,2020-01-20,0,0,1
Slovenia,2020-01-21,0,0,1
Slovenia,2020-01-22,0,0,1
Slovenia,2020-01-23,0,0,1
Slovenia,2020-01-24,0,0,1
Slovenia,2020-01-25,0,0,1
Slovenia,2020-01-26,0,0,1
Slovenia,2020-01-27,0,0,1
Slovenia,2020-01-28,0,0,1
Slovenia,2020-01-29,0,0,1
Slovenia,2020-01-30,0,0,1
Slovenia,2020-01-31,0,0,1
Slovenia,2020-02-01,0,0,1
Slovenia,2020-02-02,0,0,1
Slovenia,2020-02-03,0,0,1
Slovenia,2020-02-04,0,0,1
Slovenia,2020-02-05,0,0,1
Slovenia,2020-02-06,0,0,1
Slovenia,2020-02-07,0,0,1
Slovenia,2020-02-08,0,0,1
Slovenia,2020-02-09,0,0,1
Slovenia,2020-02-10,0,0,1
Slovenia,2020-02-11,0,0,1
Slovenia,2020-02-12,0,0,1
Slovenia,2020-02-13,0,0,1
Slovenia,2020-02-14,0,0,1
Slovenia,2020-02-15,0,0,1
Slovenia,2020-02-16,0,0,1
Slovenia,2020-02-17,0,0,1
Slovenia,2020-02-18,0,0,1
Slovenia,2020-02-19,0,0,1
Slovenia,2020-02-20,0,0,1
Slovenia,2020-02-21,0,0,1
Slovenia,2020-02-22,0,0,1
Slovenia,2020-02-23,0,0,1
Slovenia,2020-02-24,0,0,1
Slovenia,2020-02-25,0,0,1
Slovenia,2020-02-26,0,0,1
Slovenia,2020-02-27,0,0,1
Slovenia,2020-02-28,0,0,1
Slovenia,2020-02-29,0,0,1
Slovenia,2020-03-01,0,0,1
Slovenia,2020-03-02,0,0,1
Slovenia,2020-03-03,0,0,1
Slovenia,2020-03-04,0,0,1
Slovenia,2020-03-05,0,0,1
Slovenia,2020-03-06,0,0,1
Slovenia,2020-03-07,0,0,1
Slovenia,2020-03-08,0,0,1
Slovenia,2020-03-09,0,0,1
Slovenia,2020-03-10,0,0,1
Slovenia,2020-03-11,0,0,1
Slovenia,2020-03-12,0,0,1
Slovenia,2020-03-13,0,0,1
Slovenia,2020-03-14,0,0,1
Slovenia,2020-03-15,0,0,1
Slovenia,2020-03-16,0,0,1
Slovenia,2020-03-17,0,0,1
Slovenia,2020-03-18,0,0,1
Slovenia,2020-03-19,0,0,1
Slovenia,2020-03-20,0,0,1
Slovenia,2020-03-21,0,0,1
Slovenia,2020-03-22,0,0,1
Slovenia,2020-03-23,0,0,1
Slovenia,2020-03-24,0,0,1
Slovenia,2020-03-25,0,0,1
Slovenia,2020-03-26,0,0,1
Slovenia,2020-03-27,0,0,1
Slovenia,2020-03-28,0,0,1
Slovenia,2020-03-29,0,0,1
Slovenia,2020-03-30,0,0,1
Slovenia,2020-03-31,0,0,1
Slovenia,2020-04-01,0,0,1
Slovenia,2020-04-02,0,0,1
Slovenia,2020-04-03,0,0,1
Slovenia,2020-04-04,0,0,1
Slovenia,2020-04-05,0,0,1
Slovenia,2020-04-06,0,0,1
Slovenia,2020-04-07,0,0,1
Slovenia,2020-04-08,0,0,1
Slovenia,2020-04-09,0,0,1
Slovenia,2020-04-10,0,0,1
Slovenia,2020-04-11,0,0,1
Slovenia,2020-04-12,0,0,1
Slovenia,2020-04-13,0,0,1
Slovenia,2020-04-14,0,0,1
Slovenia,2020-04-15,0,0,1
Slovenia,2020-04-16,0,0,1
Slovenia,2020-04-17,0,0,1
Slovenia,2020-04-18,0,0,1
Slovenia,2020-04-19,0,0,1
Slovenia,2020-04-20,0,0,1
Slovenia,2020-04-21,0,0,1
Slovenia,2020-04-22,0,0,1
Slovenia,2020-04-23,0,0,1
Slovenia,2020-04-24,0,0,1
Slovenia,2020-04-25,0,0,1
Slovenia,2020-04-26,0,0,1
Slovenia,2020-04-27,0,0,1
Slovenia,2020-04-28,0,0,1
Slovenia,2020-04-29,0,0,1
Slovenia,2020-04-30,0,0,1
Slovenia,2020-05-01,0,0,1
Slovenia,2020-05-02,0,0,1
Slovenia,2020-05-03,0,0,1
Slovenia,2020-05-04,0,0,1
Slovenia,2020-05-05,0,0,1
Slovenia,2020-05-06,0,0,1
Slovenia,2020-05-07,0,0,1
Slovenia,2020-05-08,0,0,1
Slovenia,2020-05-09,0,0,1
Slovenia,2020-05-10,0,0,1
Slovenia,2020-05-11,0,0,1
Slovenia,2020-05-12,0,0,1
Slovenia,2020-05-13,0,0,1
Slovenia,2020-05-14,0,0,1
Slovenia,2020-05-15,0,0,1
Slovenia,2020-05-16,0,0,1
Slovenia,2020-05-17,0,0,1
Slovenia,2020-05-18,0,0,1
Slovenia,2020-05-19,0,0,1
Slovenia,2020-05-20,0,0,1
Slovenia,2020-05-21,0,0,1
Slovenia,2020-05-22,0,0,1
Slovenia,2020-05-23,0,0,1
Slovenia,2020-05-24,0,0,1
Slovenia,2020-05-25,0,0,1
Slovenia,2020-05-26,0,0,1
Slovenia,2020-05-27,0,0,1
Slovenia,2020-05-28,0,0,1
Slovenia,2020-05-29,0,0,1
Slovenia,2020-05-30,0,0,1
Slovenia,2020-05-31,0,0,1
Slovenia,2020-06-01,0,0,1
Slovenia,2020-06-02,0,0,1
Slovenia,2020-06-03,0,0,1
Slovenia,2020-06-04,0,0,1
Slovenia,2020-06-05,0,0,1
Slovenia,2020-06-06,0,0,1
Slovenia,2020-06-07,0,0,1
Slovenia,2020-06-08,0,0,1
Slovenia,2020-06-09,0,0,1
Slovenia,2020-06-10,0,0,1
Slovenia,2020-06-11,0,0,1
Slovenia,2020-06-12,0,0,1
Slovenia,2020-06-13,0,0,1
Slovenia,2020-06-14,0,0,1
Slovenia,2020-06-15,0,0,1
Slovenia,2020-06-16,0,0,1
Slovenia,2020-06-17,0,0,1
Slovenia,2020-06-18,0,0,1
Slovenia,2020-06-19,0,0,1
Slovenia,2020-06-20,0,0,1
Slovenia,2020-06-21,0,0,1
Slovenia,2020-06-22,0,0,1
Slovenia,2020-06-23,0,0,1
Slovenia,2020-06-24,0,0,1
Slovenia,2020-06-25,0,0,1
Slovenia,2020-06-26,0,0,1
Slovenia,2020-06-27,0,0,1
Slovenia,2020-06-28,0,0,1
Slovenia,2020-06-29,0,0,1
Slovenia,2020-06-30,0,0,1
Slovenia,2020-07-01,0,0,1
Slovenia,2020-07-02,0,0,1
Slovenia,2020-07-03,0,0,1
Slovenia,2020-07-04,0,0,1
Slovenia,2020-07-05,0,0,1
Slovenia,2020-07-06,0,0,1
Slovenia,2020-07-07,0,0,1
Slovenia,2020-07-08,0,0,1
Slovenia,2020-07-09,0,0,1
Slovenia,2020-07-10,0,0,1
Slovenia,2020-07-11,0,0,1
Slovenia,2020-07-12,0,0,1
Slovenia,2020-07-13,0,0,1
Slovenia,2020-07-14,0,0,1
Slovenia,2020-07-15,0,0,1
Slovenia,2020-07-16,0,0,1
Slovenia,2020-07-17,0,0,1
Slovenia,2020-07-18,0,0,1
Slovenia,2020-07-19,0,0,1
Slovenia,2020-07-20,0,0,1
Slovenia,2020-07-21,0,0,1
Slovenia,2020-07-22,0,0,1
Slovenia,2020-07-23,0,0,1
Slovenia,2020-07-24,0,0,1
Slovenia,2020-07-25,0,0,1
Slovenia,2020-07-26,0,0,1
Slovenia,2020-07-27,0,0,1
Slovenia,2020-07-28,0,0,1
Slovenia,2020-07-29,0,0,1
Slovenia,2020-07-30,0,0,1
Slovenia,2020-07-31,0,0,1
Slovenia,2020-08-01,0,0,1
Slovenia,2020-08-02,0,0,1
Slovenia,2020-08-03,0,0,1
Slovenia,2020-08-04,0,0,1
Slovenia,2020-08-05,0,0,1
Slovenia,2020-08-06,0,0,1
Slovenia,2020-08-07,0,0,1
Slovenia,2020-08-08,0,0,1
Slovenia,2020-08-09,0,0,1
Slovenia,2020-08-10,0,0,1
Slovenia,2020-08-11,0,0,1
Slovenia,2020-08-12,0,0,1
Slovenia,2020-08-13,0,0,1
Slovenia,2020-08-14,0,0,1
Slovenia,2020-08-15,0,0,1
Slovenia,2020-08-16,0,0,1
Slovenia,2020-08-17,0,0,1
Slovenia,2020-08-18,0,0,1
Slovenia,2020-08-19,0,0,1
Slovenia,2020-08-20,0,0,1
Slovenia,2020-08-21,0,0,1
Slovenia,2020-08-22,0,0,1
Slovenia,2020-08-23,0,0,1
Slovenia,2020-08-24,0,0,1
Slovenia,2020-08-25,0,0,1
Slovenia,2020-08-26,0,0,1
Slovenia,2020-08-27,0,0,1
Slovenia,2020-08-28,0,0,1
Slovenia,2020-08-29,0,0,1
Slovenia,2020-08-30,0,0,1
Slovenia,2020-08-31,0,0,1
Slovenia,2020-09-01,0,0,1
Slovenia,2020-09-02,0,0,1
Slovenia,2020-09-03,0,0,1
Slovenia,2020-09-04,0,0,1
Slovenia,2020-09-05,0,0,1
Slovenia,2020-09-06,0,0,1
Slovenia,2020-09-07,0,0,1
Slovenia,2020-09-08,0,0,1
Slovenia,2020-09-09,0,0,1
Slovenia,2020-09-10,0,0,1
Slovenia,2020-09-11,0,0,1
Slovenia,2020-09-12,0,0,1
Slovenia,2020-09-13,0,0,1
Slovenia,2020-09-14,0,0,1
Slovenia,2020-09-15,0,0,1
Slovenia,2020-09-16,0,0,1
Slovenia,2020-09-17,0,0,1
Slovenia,2020-09-18,0,0,1
Slovenia,2020-09-19,0,0,1
Slovenia,2020-09-20,0,0,1
Slovenia,2020-09-21,0,0,1
Slovenia,2020-09-22,0,0,1
Slovenia,2020-09-23,0,0,1
Slovenia,2020-09-24,0,1.26552873198279e-18,1
Slovenia,2020-09-25,0,1.46728687989744e-18,1
Slovenia,2020-09-26,0,1.70121051660838e-18,1
Slovenia,2020-09-27,0,1.97242765642477e-18,1
Slovenia,2020-09-28,0,2.2868838523204e-18,1
Slovenia,2020-09-29,0,2.6514725328296e-18,1
Slovenia,2020-09-30,0,3.07418611802979e-18,1
Slovenia,2020-10-01,0,3.56429122733606e-18,1
Slovenia,2020-10-02,0,4.13253181996891e-18,1
Slovenia,2020-10-03,0,4.79136472128831e-18,1
Slovenia,2020-10-04,0,5.55523269814272e-18,1
Slovenia,2020-10-05,0,6.44088106952037e-18,1
Slovenia,2020-10-06,0,7.46772479316233e-18,1
Slovenia,2020-10-07,0,8.65827407531426e-18,1
Slovenia,2020-10-08,0,1.00386278337279e-17,1
